"","ENTIDAD","MUNICIPIO","CODIGO","ID_ESTRATO","UE","PRODUCCION","FORMA_CAPITAL","GASTOS","INGRESOS","PERSONAL_OCUP","CONSUMO_INTER","VALOR_AGREG","MARGEN_PSNETO","NOMBRE_ENTIDAD","NOMBRE_MUNICIPIO","DESC_CODIGO","CVEGEO"
"18110",19,17,311,99,26,21.835,0,13.375,21.826,89,13.375,8.46,38.7198753779896,"Nuevo León","Galeana,","Industria alimentaria","19017"
"18111",19,17,315,1,3,0.116,0.003,0.058,0.112,3,0.055,0.061,48.2142857142857,"Nuevo León","Galeana,","Fabricación de prendas de vestir","19017"
"18112",19,17,332,99,6,2.652,0,1.934,2.648,9,1.934,0.718,26.963746223565,"Nuevo León","Galeana,","Fabricación de productos metálicos","19017"
"18113",19,17,434,99,11,10.49,0,30.926,37.999,31,3.446,7.044,18.6136477275718,"Nuevo León","Galeana,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19017"
"18114",19,17,435,99,3,2.048,0,7.894,8.852,9,1.408,0.64,10.8224130140081,"Nuevo León","Galeana,","Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general","19017"
"18115",19,17,463,1,25,2.574,0.015,5.946,7.684,54,0.611,1.963,22.6184279021343,"Nuevo León","Galeana,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19017"
"18116",19,17,465,1,36,3.733,0.025,8.915,10.774,66,1.416,2.317,17.2545015778727,"Nuevo León","Galeana,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19017"
"18117",19,17,466,1,20,13.958,1.685,30.178,37.944,41,5.904,8.054,20.4670040059034,"Nuevo León","Galeana,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19017"
"18118",19,17,467,99,20,12.259,0,18.495,26.67,51,2.99,9.269,30.652418447694,"Nuevo León","Galeana,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19017"
"18119",19,17,468,1,23,90.813,0.545,276.547,343.066,92,19.378,71.435,19.3895635242198,"Nuevo León","Galeana,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19017"
"18120",19,17,468,2,5,28.706,2.231,302.878,321.781,75,9.784,18.922,5.8744922789102,"Nuevo León","Galeana,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19017"
"18121",19,17,488,1,3,3.692,0,1.286,3.692,11,1.286,2.406,65.1679306608884,"Nuevo León","Galeana,","Servicios relacionados con el transporte","19017"
"18122",19,17,541,1,8,1.447,0,0.61,1.447,13,0.61,0.837,57.8438147892191,"Nuevo León","Galeana,","Servicios profesionales, científicos y técnicos","19017"
"18123",19,17,561,1,4,0.305,0,0.237,0.305,4,0.237,0.068,22.2950819672131,"Nuevo León","Galeana,","Servicios de apoyo a los negocios","19017"
"18124",19,17,621,1,13,2.45,0,1.402,2.45,24,1.402,1.048,42.7755102040816,"Nuevo León","Galeana,","Servicios médicos de consulta externa y servicios relacionados","19017"
"18125",19,17,721,99,6,5.501,0,3.077,5.501,41,3.049,2.452,44.0647155062716,"Nuevo León","Galeana,","Servicios de alojamiento temporal","19017"
"18126",19,17,722,1,88,37.039,0,24.396,37.178,207,24.255,12.784,34.3805476356985,"Nuevo León","Galeana,","Servicios de preparación de alimentos y bebidas","19017"
"18127",19,17,811,1,67,17.742,0.005,8.728,17.742,123,8.728,9.014,50.8059970691016,"Nuevo León","Galeana,","Servicios de reparación y mantenimiento","19017"
"18128",19,17,812,1,38,5.669,0,3.274,5.849,44,3.094,2.575,44.0246195930928,"Nuevo León","Galeana,","Servicios personales","19017"
"18129",19,17,813,99,9,1.041,0,0.552,1.521,35,0.552,0.489,63.7080867850099,"Nuevo León","Galeana,","Asociaciones y organizaciones","19017"
"18130",19,18,311,99,133,813.61,12.418,654.12,767.961,1060,605.318,208.292,14.8237996460758,"Nuevo León","García,","Industria alimentaria","19018"
"18131",19,18,312,99,3,16.101,0,8.906,16.101,44,8.906,7.195,44.6866654245078,"Nuevo León","García,","Industria de las bebidas y del tabaco","19018"
"18132",19,18,315,99,13,14.278,0.015,4.796,14.29,76,3.948,10.33,66.4380685794262,"Nuevo León","García,","Fabricación de prendas de vestir","19018"
"18133",19,18,321,99,17,675.442,0.058,513.838,677.847,311,511.226,164.216,24.1955780581754,"Nuevo León","García,","Industria de la madera","19018"
"18134",19,18,322,99,6,4057.809,5.322,3325.295,4223.538,1778,3175.316,882.493,21.2675486760152,"Nuevo León","García,","Industria del papel","19018"
"18135",19,18,323,1,7,1.369,0.004,0.871,1.369,12,0.866,0.503,36.3769174579985,"Nuevo León","García,","Impresión e industrias conexas","19018"
"18136",19,18,324,99,4,788.566,1.892,689.532,954.382,159,490.73,297.836,27.7509424947243,"Nuevo León","García,","Fabricación de productos derivados del petróleo y del carbón","19018"
"18137",19,18,325,99,22,9787.311,222.844,6067.524,11219.337,2579,5755.795,4031.516,45.9190502968223,"Nuevo León","García,","Industria química","19018"
"18138",19,18,326,99,12,1906.501,9.296,1703.428,1972.179,993,1653.915,252.586,13.627109912437,"Nuevo León","García,","Industria del plástico y del hule","19018"
"18139",19,18,327,99,11,3177.634,300.354,2096.836,3209.738,1527,2054.131,1123.503,34.6726742182695,"Nuevo León","García,","Fabricación de productos a base de minerales no metálicos","19018"
"18140",19,18,331,99,10,4010.289,291.196,3630.145,4509.366,1854,3368.971,641.318,19.4976633078796,"Nuevo León","García,","Industrias metálicas básicas","19018"
"18141",19,18,332,1,33,12.106,0.81,6.367,12.08,55,6.367,5.739,47.2930463576159,"Nuevo León","García,","Fabricación de productos metálicos","19018"
"18142",19,18,332,2,15,217.837,0.066,123.33,219.889,324,123.155,94.682,43.9126104534561,"Nuevo León","García,","Fabricación de productos metálicos","19018"
"18143",19,18,332,3,5,1089.925,0,853.879,1099.271,704,834.134,255.791,22.3231578018523,"Nuevo León","García,","Fabricación de productos metálicos","19018"
"18144",19,18,333,99,8,2066.789,12.916,1909.084,2303.127,1245,1634.774,432.015,17.1090434873978,"Nuevo León","García,","Fabricación de maquinaria y equipo","19018"
"18145",19,18,335,99,4,2955.376,1.673,2360.451,3125.474,1584,2318.96,636.416,24.4770233251021,"Nuevo León","García,","Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica","19018"
"18146",19,18,336,99,6,21257.834,795.027,15381.205,20131.342,6819,13242.304,8015.53,23.5957294848997,"Nuevo León","García,","Fabricación de equipo de transporte","19018"
"18147",19,18,337,99,9,68.164,0.115,45.347,68.159,219,44.288,23.876,33.4688008920319,"Nuevo León","García,","Fabricación de muebles, colchones y persianas","19018"
"18148",19,18,431,99,9,125.386,3.185,304.685,378.853,353,57.534,67.852,19.5769863245111,"Nuevo León","García,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","19018"
"18149",19,18,433,1,3,0.48,0,0.493,0.892,5,0.119,0.361,44.7309417040359,"Nuevo León","García,","Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca","19018"
"18150",19,18,434,1,37,20.158,0.107,50.197,66.166,117,4.69,15.468,24.1347519874256,"Nuevo León","García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19018"
"18151",19,18,434,2,9,115.937,5.47,274.949,378.157,196,20.658,95.279,27.2923679847259,"Nuevo León","García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19018"
"18152",19,18,434,3,6,621.443,5.906,1687.805,2100.913,821,382.725,238.718,19.6632606871394,"Nuevo León","García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19018"
"18153",19,18,461,99,1391,412.836,17.976,811.15,1120.747,2743,101.457,311.379,27.6241649542671,"Nuevo León","García,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19018"
"18154",19,18,462,99,148,1206.016,64.528,3166.396,3966.077,2166,403.368,802.648,20.1630225535208,"Nuevo León","García,","Comercio al por menor en tiendas de autoservicio y departamentales","19018"
"18155",19,18,463,99,59,33.781,0.037,55.398,89.277,156,5.902,27.879,37.9481837427333,"Nuevo León","García,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19018"
"18156",19,18,464,99,51,87.346,3.348,226.524,244.899,307,64.571,22.775,7.50309311185427,"Nuevo León","García,","Comercio al por menor de artículos para el cuidado de la salud","19018"
"18157",19,18,465,1,240,17.612,1.584,30.847,42.978,370,5.466,12.146,28.226069151659,"Nuevo León","García,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19018"
"18158",19,18,466,99,58,103.652,2.083,152.495,225.191,185,26.076,77.576,32.2819295620162,"Nuevo León","García,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19018"
"18159",19,18,467,99,118,41.031,1.78,100.966,133.196,241,8.835,32.196,24.1974233460464,"Nuevo León","García,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19018"
"18160",19,18,468,99,65,541.39,15.919,2024.242,2374.022,775,160.69,380.7,14.7336461077446,"Nuevo León","García,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19018"
"18161",19,18,488,99,4,114.554,0.067,51.678,114.554,75,51.678,62.876,54.8876512387171,"Nuevo León","García,","Servicios relacionados con el transporte","19018"
"18162",19,18,517,1,5,1.956,0,1.544,1.956,11,1.544,0.412,21.0633946830266,"Nuevo León","García,","Telecomunicaciones","19018"
"18163",19,18,522,99,47,113.841,0.381,55.794,116.114,265,54.822,59.019,51.9489467247705,"Nuevo León","García,","Instituciones de intermediación crediticia y financiera no bursátil","19018"
"18164",19,18,531,1,22,4.721,0.641,2.59,4.722,43,2.582,2.139,45.150360016942,"Nuevo León","García,","Servicios inmobiliarios","19018"
"18165",19,18,532,99,22,8.929,0.316,2.199,8.928,80,2.199,6.73,75.369623655914,"Nuevo León","García,","Servicios de alquiler de bienes muebles","19018"
"18166",19,18,541,99,29,233.542,1.37,37.982,233.923,543,37.054,196.488,83.763033134835,"Nuevo León","García,","Servicios profesionales, científicos y técnicos","19018"
"18167",19,18,561,99,53,1355.851,11.805,202.245,1378.421,5879,181.13,1174.721,85.3277772175554,"Nuevo León","García,","Servicios de apoyo a los negocios","19018"
"18168",19,18,562,99,4,244.935,0,224.726,256.911,70,203.76,41.175,12.5276846845795,"Nuevo León","García,","Manejo de residuos y servicios de remediación","19018"
"18169",19,18,611,99,37,64.55,14.294,18.271,64.938,457,17.764,46.786,71.8639317502849,"Nuevo León","García,","Servicios educativos","19018"
"18170",19,18,621,99,61,24.515,1.274,16.52,101.515,210,15.834,8.681,83.7265428754371,"Nuevo León","García,","Servicios médicos de consulta externa y servicios relacionados","19018"
"18171",19,18,713,99,31,13.912,0.558,6.455,13.912,94,6.282,7.63,53.6012075905693,"Nuevo León","García,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","19018"
"18172",19,18,721,99,4,7.052,0,4.437,7.052,27,4.419,2.633,37.0816789563244,"Nuevo León","García,","Servicios de alojamiento temporal","19018"
"18173",19,18,722,99,477,261.25,3.381,168.048,262.367,1480,166.065,95.185,35.9492619117496,"Nuevo León","García,","Servicios de preparación de alimentos y bebidas","19018"
"18174",19,18,811,99,198,275.847,1.841,165.635,275.811,457,164.811,111.036,39.9461950393567,"Nuevo León","García,","Servicios de reparación y mantenimiento","19018"
"18175",19,18,812,1,335,41.012,2.253,16.462,40.995,438,16.455,24.557,59.8438834004147,"Nuevo León","García,","Servicios personales","19018"
"18176",19,18,813,1,9,0.771,0,0.617,0.771,26,0.617,0.154,19.9740596627756,"Nuevo León","García,","Asociaciones y organizaciones","19018"
"18177",19,19,221,99,3,882.503,5.023,3140.272,3310.933,57,710.643,171.86,5.15446854406296,"Nuevo León","San Pedro Garza García,","Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","19019"
"18178",19,19,236,1,24,112.523,0.47,77.051,117.903,113,76.155,36.368,34.648821488851,"Nuevo León","San Pedro Garza García,","Edificación","19019"
"18179",19,19,236,2,31,622.382,4.262,439.554,632.099,757,423.179,199.203,30.4612093991606,"Nuevo León","San Pedro Garza García,","Edificación","19019"
"18180",19,19,236,3,24,3525.24,5.735,2303.855,3605.774,2566,2230.188,1295.052,36.1065058431283,"Nuevo León","San Pedro Garza García,","Edificación","19019"
"18181",19,19,236,4,3,1166.01,2.406,774.968,1180.69,1965,690.128,475.882,34.3631266462831,"Nuevo León","San Pedro Garza García,","Edificación","19019"
"18182",19,19,237,99,17,2170.028,5.237,1387.022,2171.854,1890,1370.661,799.367,36.1364990464368,"Nuevo León","San Pedro Garza García,","Construcción de obras de ingeniería civil","19019"
"18183",19,19,238,1,18,83.859,0.036,54.203,91.039,84,51.559,32.3,40.4617801162139,"Nuevo León","San Pedro Garza García,","Trabajos especializados para la construcción","19019"
"18184",19,19,238,2,12,363.008,-0.019,125.149,382.248,267,101.92,261.088,67.2597371340072,"Nuevo León","San Pedro Garza García,","Trabajos especializados para la construcción","19019"
"18185",19,19,311,99,65,1657.994,6.541,1322.576,1692.793,1375,1286.542,371.452,21.870187317646,"Nuevo León","San Pedro Garza García,","Industria alimentaria","19019"
"18186",19,19,314,1,8,15.319,0.115,10.6,15.303,30,10.539,4.78,30.7325361040319,"Nuevo León","San Pedro Garza García,","Fabricación de productos textiles, excepto prendas de vestir","19019"
"18187",19,19,315,99,14,4.32,0.014,2.925,4.271,27,2.86,1.46,31.5148677124795,"Nuevo León","San Pedro Garza García,","Fabricación de prendas de vestir","19019"
"18188",19,19,322,99,4,68.074,0,24.504,68.062,186,24.489,43.585,63.9975316623079,"Nuevo León","San Pedro Garza García,","Industria del papel","19019"
"18189",19,19,323,99,8,116.3,1.679,100.968,119.809,95,91.995,24.305,15.7258636663356,"Nuevo León","San Pedro Garza García,","Impresión e industrias conexas","19019"
"18190",19,19,325,99,19,1857.484,2.321,2099.676,2114.691,1081,1735.7,121.784,0.710032813304633,"Nuevo León","San Pedro Garza García,","Industria química","19019"
"18191",19,19,327,99,16,2763.702,327.611,2302.323,3114.089,6652,2282.141,481.561,26.0675272928937,"Nuevo León","San Pedro Garza García,","Fabricación de productos a base de minerales no metálicos","19019"
"18192",19,19,331,3,3,742.12,0,670.037,818.665,274,634.424,107.696,18.1549229538334,"Nuevo León","San Pedro Garza García,","Industrias metálicas básicas","19019"
"18193",19,19,332,1,26,67.588,0.628,46.048,67.523,99,43.587,24.001,31.8039779038254,"Nuevo León","San Pedro Garza García,","Fabricación de productos metálicos","19019"
"18194",19,19,333,99,6,12789.064,279.222,11429.55,12828.847,4043,11079.63,1709.434,10.9074260531753,"Nuevo León","San Pedro Garza García,","Fabricación de maquinaria y equipo","19019"
"18195",19,19,334,99,3,45.856,0.072,33.144,47.382,186,32.024,13.832,30.0493858427251,"Nuevo León","San Pedro Garza García,","Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos","19019"
"18196",19,19,337,99,18,113.552,0.204,78.717,114.854,184,74.521,39.031,31.4634231284936,"Nuevo León","San Pedro Garza García,","Fabricación de muebles, colchones y persianas","19019"
"18197",19,19,339,99,13,51.988,0.008,35.94,52.795,209,34.294,17.694,31.9253717208069,"Nuevo León","San Pedro Garza García,","Otras industrias manufactureras","19019"
"18198",19,19,431,99,31,465.801,18.384,1306.852,1549.4,850,204.248,261.553,15.6543178004389,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","19019"
"18199",19,19,432,99,10,57.51,1.113,89.808,129.977,72,21.034,36.476,30.9046985235849,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de productos textiles y calzado","19019"
"18200",19,19,433,1,17,88.994,0.026,202.47,269.893,79,20.057,68.937,24.9813815104504,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca","19019"
"18201",19,19,433,2,5,270.957,3.568,905.439,1116.694,118,49.745,221.212,18.9178951440592,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca","19019"
"18202",19,19,433,3,3,89.601,0.728,119.876,151.48,302,59.57,30.031,20.863480327436,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca","19019"
"18203",19,19,434,1,71,988.934,0.281,6144.46,6892.204,298,290.411,698.523,10.8491275069629,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19019"
"18204",19,19,434,2,40,1205.241,100.394,2431.442,3435.633,899,183.763,1021.478,29.2287039971964,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19019"
"18205",19,19,434,3,4,321.254,17.46,1403.7,1591.302,430,87.151,234.103,11.7892141152339,"Nuevo León","San Pedro Garza García,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19019"
